date,year,quarter,market,group,tariff,tou,regulated,incumbent,consumer,smartmeter
2016 Q3,2016,3,REPSOL,OTHERS,2.0NA-DHA,1,false,0,5974,0.97
2016 Q3,2016,3,REPSOL,OTHERS,2.1A,0,false,0,1653,0.97
2016 Q3,2016,3,REPSOL,OTHERS,2.1DHA,1,false,0,1136,0.97
2016 Q3,2016,3,REPSOL,NATURGY,2.0A,0,false,0,31518,0.97
2016 Q3,2016,3,REPSOL,NATURGY,2.0NA-DHA,1,false,0,3445,0.97
2016 Q3,2016,3,REPSOL,NATURGY,2.1A,0,false,0,1419,0.97
2016 Q3,2016,3,REPSOL,NATURGY,2.1DHA,1,false,0,638,0.97
2016 Q3,2016,3,REPSOL,REPSOL,2.0A,0,false,1,127950,0.97
2016 Q3,2016,3,REPSOL,REPSOL,2.0NA-DHA,1,false,1,64194,0.97
2016 Q3,2016,3,REPSOL,REPSOL,2.1A,0,false,1,4166,0.97
2016 Q3,2016,3,REPSOL,REPSOL,2.1DHA,1,false,1,1917,0.97
2016 Q3,2016,3,REPSOL,REPSOL,2.0A,0,true,1,210033,0.97
2016 Q3,2016,3,REPSOL,REPSOL,2.0NA-DHA,1,true,1,16389,0.97
2016 Q3,2016,3,REPSOL,REPSOL,2.1A,0,true,1,440,0.97
2016 Q3,2016,3,REPSOL,REPSOL,2.1DHA,1,true,1,90,0.97
2016 Q3,2016,3,REPSOL,IBERDROLA,2.0A,0,false,0,37095,0.97
2016 Q3,2016,3,REPSOL,IBERDROLA,2.0NA-DHA,1,false,0,7110,0.97
2016 Q3,2016,3,REPSOL,IBERDROLA,2.1A,0,false,0,1847,0.97
2016 Q3,2016,3,REPSOL,IBERDROLA,2.1DHA,1,false,0,808,0.97
2016 Q3,2016,3,EDP,OTHERS,2.1DHA,1,false,0,354,0.653333333
2016 Q3,2016,3,EDP,ENDESA,2.0A,0,false,0,6663,0.653333333
2016 Q3,2016,3,EDP,ENDESA,2.0NA-DHA,1,false,0,724,0.653333333
2016 Q3,2016,3,EDP,ENDESA,2.1A,0,false,0,502,0.653333333
2016 Q3,2016,3,EDP,ENDESA,2.1DHA,1,false,0,193,0.653333333
2016 Q3,2016,3,EDP,EDP,2.0A,0,false,1,342627,0.653333333
2016 Q3,2016,3,EDP,EDP,2.0NA-DHA,1,false,1,18099,0.653333333
2016 Q3,2016,3,EDP,EDP,2.1A,0,false,1,12366,0.653333333
2016 Q3,2016,3,EDP,EDP,2.1DHA,1,false,1,1772,0.653333333
2016 Q3,2016,3,EDP,OTHERS,2.0A,0,false,0,4026,0.653333333
2016 Q3,2016,3,EDP,OTHERS,2.1A,0,false,0,1479,0.653333333
2016 Q3,2016,3,EDP,OTHERS,2.0NA-DHA,1,false,0,880,0.653333333
2016 Q3,2016,3,EDP,NATURGY,2.0A,0,false,0,20777,0.653333333
2016 Q3,2016,3,EDP,NATURGY,2.0NA-DHA,1,false,0,1256,0.653333333
2016 Q3,2016,3,EDP,NATURGY,2.1A,0,false,0,1017,0.653333333
2016 Q3,2016,3,EDP,NATURGY,2.1DHA,1,false,0,257,0.653333333
2016 Q3,2016,3,EDP,REPSOL,2.0A,0,false,0,820,0.653333333
2016 Q3,2016,3,EDP,REPSOL,2.0NA-DHA,1,false,0,1662,0.653333333
2016 Q3,2016,3,EDP,REPSOL,2.1DHA,1,false,0,51,0.653333333
2016 Q3,2016,3,EDP,REPSOL,2.1A,0,false,0,90,0.653333333
2016 Q3,2016,3,EDP,EDP,2.0A,0,true,1,181979,0.653333333
2016 Q3,2016,3,EDP,EDP,2.0NA-DHA,1,true,1,17579,0.653333333
2016 Q3,2016,3,EDP,EDP,2.1A,0,true,1,323,0.653333333
2016 Q3,2016,3,EDP,EDP,2.1DHA,1,true,1,44,0.653333333
2016 Q3,2016,3,EDP,IBERDROLA,2.0A,0,false,0,20557,0.653333333
2016 Q3,2016,3,EDP,IBERDROLA,2.0NA-DHA,1,false,0,2052,0.653333333
2016 Q3,2016,3,EDP,IBERDROLA,2.1A,0,false,0,1428,0.653333333
2016 Q3,2016,3,EDP,IBERDROLA,2.1DHA,1,false,0,373,0.653333333
2016 Q3,2016,3,ENDESA,ENDESA,2.0A,0,false,1,3617433,0.63
2016 Q3,2016,3,ENDESA,ENDESA,2.0NA-DHA,1,false,1,421222,0.63
2016 Q3,2016,3,ENDESA,ENDESA,2.1A,0,false,1,161868,0.63
2016 Q3,2016,3,ENDESA,ENDESA,2.1DHA,1,false,1,35821,0.63
2016 Q3,2016,3,ENDESA,EDP,2.0A,0,false,0,55153,0.63
2016 Q3,2016,3,ENDESA,EDP,2.0NA-DHA,1,false,0,2299,0.63
2016 Q3,2016,3,ENDESA,EDP,2.1A,0,false,0,891,0.63
2016 Q3,2016,3,ENDESA,EDP,2.1DHA,1,false,0,148,0.63
2016 Q3,2016,3,ENDESA,OTHERS,2.0A,0,false,0,158073,0.63
2016 Q3,2016,3,ENDESA,OTHERS,2.0NA-DHA,1,false,0,51667,0.63
2016 Q3,2016,3,ENDESA,OTHERS,2.1A,0,false,0,24296,0.63
2016 Q3,2016,3,ENDESA,OTHERS,2.1DHA,1,false,0,8262,0.63
2016 Q3,2016,3,ENDESA,NATURGY,2.0A,0,false,0,563664,0.63
2016 Q3,2016,3,ENDESA,NATURGY,2.0NA-DHA,1,false,0,23967,0.63
2016 Q3,2016,3,ENDESA,NATURGY,2.1A,0,false,0,33811,0.63
2016 Q3,2016,3,ENDESA,NATURGY,2.1DHA,1,false,0,6944,0.63
2016 Q3,2016,3,ENDESA,REPSOL,2.0A,0,false,0,34015,0.63
2016 Q3,2016,3,ENDESA,REPSOL,2.0NA-DHA,1,false,0,49036,0.63
2016 Q3,2016,3,ENDESA,REPSOL,2.1A,0,false,0,1591,0.63
2016 Q3,2016,3,ENDESA,REPSOL,2.1DHA,1,false,0,1319,0.63
2016 Q3,2016,3,ENDESA,ENDESA,2.0A,0,true,1,5441773,0.63
2016 Q3,2016,3,ENDESA,ENDESA,2.0NA-DHA,1,true,1,203545,0.63
2016 Q3,2016,3,ENDESA,ENDESA,2.1A,0,true,1,42398,0.63
2016 Q3,2016,3,ENDESA,ENDESA,2.1DHA,1,true,1,4936,0.63
2016 Q3,2016,3,ENDESA,IBERDROLA,2.0A,0,false,0,537321,0.63
2016 Q3,2016,3,ENDESA,IBERDROLA,2.0NA-DHA,1,false,0,50611,0.63
2016 Q3,2016,3,ENDESA,IBERDROLA,2.1A,0,false,0,32440,0.63
2016 Q3,2016,3,ENDESA,IBERDROLA,2.1DHA,1,false,0,6290,0.63
2016 Q4,2016,4,IBERDROLA,OTHERS,2.0A,0,false,0,171739,0.73
2016 Q4,2016,4,IBERDROLA,OTHERS,2.1A,0,false,0,25615,0.73
2016 Q4,2016,4,IBERDROLA,ENDESA,2.0A,0,false,0,355653,0.73
2016 Q4,2016,4,IBERDROLA,ENDESA,2.0NA-DHA,1,false,0,36188,0.73
2016 Q4,2016,4,IBERDROLA,ENDESA,2.1A,0,false,0,14426,0.73
2016 Q4,2016,4,IBERDROLA,ENDESA,2.1DHA,1,false,0,3521,0.73
2016 Q4,2016,4,IBERDROLA,EDP,2.0A,0,false,0,264390,0.73
2016 Q4,2016,4,IBERDROLA,EDP,2.0NA-DHA,1,false,0,9959,0.73
2016 Q4,2016,4,IBERDROLA,EDP,2.1A,0,false,0,2619,0.73
2016 Q4,2016,4,IBERDROLA,EDP,2.1DHA,1,false,0,455,0.73
2016 Q4,2016,4,IBERDROLA,OTHERS,2.0NA-DHA,1,false,0,72210,0.73
2016 Q4,2016,4,IBERDROLA,OTHERS,2.1DHA,1,false,0,10701,0.73
2016 Q4,2016,4,IBERDROLA,NATURGY,2.0A,0,false,0,518146,0.73
2016 Q4,2016,4,IBERDROLA,NATURGY,2.0NA-DHA,1,false,0,23595,0.73
2016 Q4,2016,4,IBERDROLA,NATURGY,2.1A,0,false,0,30393,0.73
2016 Q4,2016,4,IBERDROLA,NATURGY,2.1DHA,1,false,0,6390,0.73
2016 Q4,2016,4,IBERDROLA,REPSOL,2.0NA-DHA,1,false,0,42747,0.73
2016 Q4,2016,4,IBERDROLA,REPSOL,2.0A,0,false,0,24221,0.73
2016 Q4,2016,4,IBERDROLA,REPSOL,2.1A,0,false,0,2185,0.73
2016 Q4,2016,4,IBERDROLA,REPSOL,2.1DHA,1,false,0,1269,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.0A,0,true,1,3562443,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.0NA-DHA,1,true,1,144391,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.1A,0,true,1,457,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,89,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,41196,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.0A,0,false,1,4558753,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.0NA-DHA,1,false,1,451211,0.73
2016 Q4,2016,4,IBERDROLA,IBERDROLA,2.1A,0,false,1,163513,0.73
2016 Q4,2016,4,NATURGY,OTHERS,2.1A,0,false,0,5789,0.736666667
2016 Q4,2016,4,NATURGY,OTHERS,2.0A,0,false,0,36257,0.736666667
2016 Q4,2016,4,NATURGY,OTHERS,2.1DHA,1,false,0,3401,0.736666667
2016 Q4,2016,4,NATURGY,ENDESA,2.0A,0,false,0,128690,0.736666667
2016 Q4,2016,4,NATURGY,ENDESA,2.0NA-DHA,1,false,0,18154,0.736666667
2016 Q4,2016,4,NATURGY,ENDESA,2.1A,0,false,0,6252,0.736666667
2016 Q4,2016,4,NATURGY,ENDESA,2.1DHA,1,false,0,2014,0.736666667
2016 Q4,2016,4,NATURGY,EDP,2.0A,0,false,0,32520,0.736666667
2016 Q4,2016,4,NATURGY,EDP,2.1A,0,false,0,467,0.736666667
2016 Q4,2016,4,NATURGY,EDP,2.0NA-DHA,1,false,0,2621,0.736666667
2016 Q4,2016,4,NATURGY,EDP,2.1DHA,1,false,0,97,0.736666667
2016 Q4,2016,4,NATURGY,OTHERS,2.0NA-DHA,1,false,0,21641,0.736666667
2016 Q4,2016,4,NATURGY,NATURGY,2.0A,0,false,1,690128,0.736666667
2016 Q4,2016,4,NATURGY,NATURGY,2.0NA-DHA,1,false,1,66837,0.736666667
2016 Q4,2016,4,NATURGY,NATURGY,2.1A,0,false,1,45675,0.736666667
2016 Q4,2016,4,NATURGY,NATURGY,2.1DHA,1,false,1,17145,0.736666667
2016 Q4,2016,4,NATURGY,REPSOL,2.0A,0,false,0,8813,0.736666667
2016 Q4,2016,4,NATURGY,REPSOL,2.0NA-DHA,1,false,0,14973,0.736666667
2016 Q4,2016,4,NATURGY,REPSOL,2.1A,0,false,0,473,0.736666667
2016 Q4,2016,4,NATURGY,REPSOL,2.1DHA,1,false,0,418,0.736666667
2016 Q4,2016,4,NATURGY,NATURGY,2.0A,0,true,1,2003941,0.736666667
2016 Q4,2016,4,NATURGY,NATURGY,2.0NA-DHA,1,true,1,230057,0.736666667
2016 Q4,2016,4,NATURGY,NATURGY,2.1A,0,true,1,2419,0.736666667
2016 Q4,2016,4,NATURGY,NATURGY,2.1DHA,1,true,1,327,0.736666667
2016 Q4,2016,4,NATURGY,IBERDROLA,2.0A,0,false,0,200219,0.736666667
2016 Q4,2016,4,NATURGY,IBERDROLA,2.0NA-DHA,1,false,0,37869,0.736666667
2016 Q4,2016,4,NATURGY,IBERDROLA,2.1A,0,false,0,10541,0.736666667
2016 Q4,2016,4,NATURGY,IBERDROLA,2.1DHA,1,false,0,4812,0.736666667
2016 Q4,2016,4,REPSOL,ENDESA,2.0A,0,false,0,23575,0.977563
2016 Q4,2016,4,REPSOL,ENDESA,2.0NA-DHA,1,false,0,3535,0.977563
2016 Q4,2016,4,REPSOL,ENDESA,2.1A,0,false,0,864,0.977563
2016 Q4,2016,4,REPSOL,ENDESA,2.1DHA,1,false,0,217,0.977563
2016 Q4,2016,4,REPSOL,EDP,2.0A,0,false,0,58353,0.977563
2016 Q4,2016,4,REPSOL,EDP,2.0NA-DHA,1,false,0,3776,0.977563
2016 Q4,2016,4,REPSOL,EDP,2.1A,0,false,0,656,0.977563
2016 Q4,2016,4,REPSOL,EDP,2.1DHA,1,false,0,285,0.977563
2016 Q4,2016,4,REPSOL,OTHERS,2.0A,0,false,0,16821,0.977563
2016 Q4,2016,4,REPSOL,OTHERS,2.0NA-DHA,1,false,0,6841,0.977563
2016 Q4,2016,4,REPSOL,OTHERS,2.1A,0,false,0,1792,0.977563
2016 Q4,2016,4,REPSOL,OTHERS,2.1DHA,1,false,0,1248,0.977563
2016 Q4,2016,4,REPSOL,NATURGY,2.0A,0,false,0,31697,0.977563
2016 Q4,2016,4,REPSOL,NATURGY,2.0NA-DHA,1,false,0,3770,0.977563
2016 Q4,2016,4,REPSOL,NATURGY,2.1A,0,false,0,1340,0.977563
2016 Q4,2016,4,REPSOL,NATURGY,2.1DHA,1,false,0,647,0.977563
2016 Q4,2016,4,REPSOL,REPSOL,2.0A,0,false,1,125067,0.977563
2016 Q4,2016,4,REPSOL,REPSOL,2.0NA-DHA,1,false,1,67597,0.977563
2016 Q4,2016,4,REPSOL,REPSOL,2.1A,0,false,1,4060,0.977563
2016 Q4,2016,4,REPSOL,REPSOL,2.1DHA,1,false,1,1903,0.977563
2016 Q4,2016,4,REPSOL,REPSOL,2.0A,0,true,1,207374,0.977563
2016 Q4,2016,4,REPSOL,REPSOL,2.0NA-DHA,1,true,1,16185,0.977563
2016 Q4,2016,4,REPSOL,REPSOL,2.1A,0,true,1,418,0.977563
2016 Q4,2016,4,REPSOL,REPSOL,2.1DHA,1,true,1,81,0.977563
2016 Q4,2016,4,REPSOL,IBERDROLA,2.0A,0,false,0,36670,0.977563
2016 Q4,2016,4,REPSOL,IBERDROLA,2.0NA-DHA,1,false,0,7778,0.977563
2016 Q4,2016,4,REPSOL,IBERDROLA,2.1A,0,false,0,1797,0.977563
2016 Q4,2016,4,REPSOL,IBERDROLA,2.1DHA,1,false,0,853,0.977563
2016 Q4,2016,4,EDP,OTHERS,2.1DHA,1,false,0,438,0.7
2016 Q4,2016,4,EDP,ENDESA,2.0A,0,false,0,6557,0.7
2016 Q4,2016,4,EDP,ENDESA,2.0NA-DHA,1,false,0,807,0.7
2016 Q4,2016,4,EDP,ENDESA,2.1A,0,false,0,468,0.7
2016 Q4,2016,4,EDP,ENDESA,2.1DHA,1,false,0,64,0.7
2016 Q4,2016,4,EDP,EDP,2.0A,0,false,1,342783,0.7
2016 Q4,2016,4,EDP,EDP,2.0NA-DHA,1,false,1,19026,0.7
2016 Q4,2016,4,EDP,EDP,2.1A,0,false,1,12160,0.7
2016 Q4,2016,4,EDP,EDP,2.1DHA,1,false,1,1740,0.7
2016 Q4,2016,4,EDP,OTHERS,2.0A,0,false,0,4419,0.7
2016 Q4,2016,4,EDP,OTHERS,2.1A,0,false,0,1536,0.7
2016 Q4,2016,4,EDP,OTHERS,2.0NA-DHA,1,false,0,1029,0.7
2016 Q4,2016,4,EDP,NATURGY,2.0A,0,false,0,21654,0.7
2016 Q4,2016,4,EDP,NATURGY,2.0NA-DHA,1,false,0,1433,0.7
2016 Q4,2016,4,EDP,NATURGY,2.1A,0,false,0,980,0.7
2016 Q4,2016,4,EDP,NATURGY,2.1DHA,1,false,0,234,0.7
2016 Q4,2016,4,EDP,REPSOL,2.0A,0,false,0,886,0.7
2016 Q4,2016,4,EDP,REPSOL,2.0NA-DHA,1,false,0,2020,0.7
2016 Q4,2016,4,EDP,REPSOL,2.1DHA,1,false,0,63,0.7
2016 Q4,2016,4,EDP,REPSOL,2.1A,0,false,0,92,0.7
2016 Q4,2016,4,EDP,EDP,2.0A,0,true,1,179333,0.7
2016 Q4,2016,4,EDP,EDP,2.0NA-DHA,1,true,1,17598,0.7
2016 Q4,2016,4,EDP,EDP,2.1A,0,true,1,321,0.7
2016 Q4,2016,4,EDP,EDP,2.1DHA,1,true,1,46,0.7
2016 Q4,2016,4,EDP,IBERDROLA,2.0A,0,false,0,20585,0.7
2016 Q4,2016,4,EDP,IBERDROLA,2.0NA-DHA,1,false,0,2309,0.7
2016 Q4,2016,4,EDP,IBERDROLA,2.1A,0,false,0,1478,0.7
2016 Q4,2016,4,EDP,IBERDROLA,2.1DHA,1,false,0,500,0.7
2016 Q4,2016,4,ENDESA,ENDESA,2.0A,0,false,1,3645860,0.706666667
2016 Q4,2016,4,ENDESA,ENDESA,2.0NA-DHA,1,false,1,456448,0.706666667
2016 Q4,2016,4,ENDESA,ENDESA,2.1A,0,false,1,158942,0.706666667
2016 Q4,2016,4,ENDESA,ENDESA,2.1DHA,1,false,1,36116,0.706666667
2016 Q4,2016,4,ENDESA,EDP,2.0A,0,false,0,57203,0.706666667
2016 Q4,2016,4,ENDESA,EDP,2.0NA-DHA,1,false,0,2825,0.706666667
2016 Q4,2016,4,ENDESA,EDP,2.1A,0,false,0,910,0.706666667
2016 Q4,2016,4,ENDESA,EDP,2.1DHA,1,false,0,155,0.706666667
2016 Q4,2016,4,ENDESA,OTHERS,2.0A,0,false,0,170910,0.706666667
2016 Q4,2016,4,ENDESA,OTHERS,2.0NA-DHA,1,false,0,60547,0.706666667
2016 Q4,2016,4,ENDESA,OTHERS,2.1A,0,false,0,26229,0.706666667
2016 Q4,2016,4,ENDESA,OTHERS,2.1DHA,1,false,0,8841,0.706666667
2016 Q4,2016,4,ENDESA,NATURGY,2.0A,0,false,0,571097,0.706666667
2016 Q4,2016,4,ENDESA,NATURGY,2.0NA-DHA,1,false,0,26771,0.706666667
2016 Q4,2016,4,ENDESA,NATURGY,2.1A,0,false,0,33698,0.706666667
2016 Q4,2016,4,ENDESA,NATURGY,2.1DHA,1,false,0,7097,0.706666667
2016 Q4,2016,4,ENDESA,REPSOL,2.0A,0,false,0,33242,0.706666667
2016 Q4,2016,4,ENDESA,REPSOL,2.0NA-DHA,1,false,0,53611,0.706666667
2016 Q4,2016,4,ENDESA,REPSOL,2.1A,0,false,0,1656,0.706666667
2016 Q4,2016,4,ENDESA,REPSOL,2.1DHA,1,false,0,1519,0.706666667
2016 Q4,2016,4,ENDESA,ENDESA,2.0A,0,true,1,5325628,0.706666667
2016 Q4,2016,4,ENDESA,ENDESA,2.0NA-DHA,1,true,1,203412,0.706666667
2016 Q4,2016,4,ENDESA,ENDESA,2.1A,0,true,1,40921,0.706666667
2016 Q4,2016,4,ENDESA,ENDESA,2.1DHA,1,true,1,4804,0.706666667
2016 Q4,2016,4,ENDESA,IBERDROLA,2.0A,0,false,0,521891,0.706666667
2016 Q4,2016,4,ENDESA,IBERDROLA,2.0NA-DHA,1,false,0,55599,0.706666667
2016 Q4,2016,4,ENDESA,IBERDROLA,2.1A,0,false,0,31962,0.706666667
2016 Q4,2016,4,ENDESA,IBERDROLA,2.1DHA,1,false,0,6530,0.706666667
2017 Q1,2017,1,IBERDROLA,OTHERS,2.0A,0,false,0,186836,0.786666667
2017 Q1,2017,1,IBERDROLA,OTHERS,2.1A,0,false,0,27038,0.786666667
2017 Q1,2017,1,IBERDROLA,ENDESA,2.0A,0,false,0,340293,0.786666667
2017 Q1,2017,1,IBERDROLA,ENDESA,2.0NA-DHA,1,false,0,40286,0.786666667
2017 Q1,2017,1,IBERDROLA,ENDESA,2.1A,0,false,0,13822,0.786666667
2017 Q1,2017,1,IBERDROLA,ENDESA,2.1DHA,1,false,0,3478,0.786666667
2017 Q1,2017,1,IBERDROLA,EDP,2.0A,0,false,0,268866,0.786666667
2017 Q1,2017,1,IBERDROLA,EDP,2.0NA-DHA,1,false,0,12174,0.786666667
2017 Q1,2017,1,IBERDROLA,EDP,2.1A,0,false,0,2585,0.786666667
2017 Q1,2017,1,IBERDROLA,EDP,2.1DHA,1,false,0,480,0.786666667
2017 Q1,2017,1,IBERDROLA,OTHERS,2.0NA-DHA,1,false,0,81181,0.786666667
2017 Q1,2017,1,IBERDROLA,OTHERS,2.1DHA,1,false,0,11497,0.786666667
2017 Q1,2017,1,IBERDROLA,NATURGY,2.0A,0,false,0,525531,0.786666667
2017 Q1,2017,1,IBERDROLA,NATURGY,2.0NA-DHA,1,false,0,26020,0.786666667
2017 Q1,2017,1,IBERDROLA,NATURGY,2.1A,0,false,0,29795,0.786666667
2017 Q1,2017,1,IBERDROLA,NATURGY,2.1DHA,1,false,0,6291,0.786666667
2017 Q1,2017,1,IBERDROLA,REPSOL,2.0NA-DHA,1,false,0,51510,0.786666667
2017 Q1,2017,1,IBERDROLA,REPSOL,2.0A,0,false,0,24915,0.786666667
2017 Q1,2017,1,IBERDROLA,REPSOL,2.1A,0,false,0,2516,0.786666667
2017 Q1,2017,1,IBERDROLA,REPSOL,2.1DHA,1,false,0,1523,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.0A,0,true,1,3483371,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.0NA-DHA,1,true,1,145449,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.1A,0,true,1,448,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.1DHA,1,true,1,85,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.1DHA,1,false,1,41784,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.0A,0,false,1,4512994,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.0NA-DHA,1,false,1,548905,0.786666667
2017 Q1,2017,1,IBERDROLA,IBERDROLA,2.1A,0,false,1,159979,0.786666667
2017 Q1,2017,1,NATURGY,OTHERS,2.0A,0,false,0,39509,0.793333333
2017 Q1,2017,1,NATURGY,OTHERS,2.1A,0,false,0,6127,0.793333333
2017 Q1,2017,1,NATURGY,ENDESA,2.0A,0,false,0,124312,0.793333333
2017 Q1,2017,1,NATURGY,ENDESA,2.0NA-DHA,1,false,0,19398,0.793333333
2017 Q1,2017,1,NATURGY,ENDESA,2.1A,0,false,0,6220,0.793333333
2017 Q1,2017,1,NATURGY,ENDESA,2.1DHA,1,false,0,1979,0.793333333
2017 Q1,2017,1,NATURGY,EDP,2.0A,0,false,0,35517,0.793333333
2017 Q1,2017,1,NATURGY,EDP,2.1A,0,false,0,485,0.793333333
2017 Q1,2017,1,NATURGY,EDP,2.1DHA,1,false,0,109,0.793333333
2017 Q1,2017,1,NATURGY,EDP,2.0NA-DHA,1,false,0,3522,0.793333333
2017 Q1,2017,1,NATURGY,OTHERS,2.1DHA,1,false,0,3669,0.793333333
2017 Q1,2017,1,NATURGY,OTHERS,2.0NA-DHA,1,false,0,24994,0.793333333
2017 Q1,2017,1,NATURGY,NATURGY,2.0A,0,false,1,700301,0.793333333
2017 Q1,2017,1,NATURGY,NATURGY,2.0NA-DHA,1,false,1,70248,0.793333333
2017 Q1,2017,1,NATURGY,NATURGY,2.1A,0,false,1,44568,0.793333333
2017 Q1,2017,1,NATURGY,NATURGY,2.1DHA,1,false,1,16856,0.793333333
2017 Q1,2017,1,NATURGY,REPSOL,2.0A,0,false,0,8735,0.793333333
2017 Q1,2017,1,NATURGY,REPSOL,2.0NA-DHA,1,false,0,16823,0.793333333
2017 Q1,2017,1,NATURGY,REPSOL,2.1A,0,false,0,473,0.793333333
2017 Q1,2017,1,NATURGY,REPSOL,2.1DHA,1,false,0,452,0.793333333
2017 Q1,2017,1,NATURGY,NATURGY,2.0A,0,true,1,1985606,0.793333333
2017 Q1,2017,1,NATURGY,NATURGY,2.0NA-DHA,1,true,1,230490,0.793333333
2017 Q1,2017,1,NATURGY,NATURGY,2.1A,0,true,1,2295,0.793333333
2017 Q1,2017,1,NATURGY,NATURGY,2.1DHA,1,true,1,311,0.793333333
2017 Q1,2017,1,NATURGY,IBERDROLA,2.0A,0,false,0,196218,0.793333333
2017 Q1,2017,1,NATURGY,IBERDROLA,2.0NA-DHA,1,false,0,42982,0.793333333
2017 Q1,2017,1,NATURGY,IBERDROLA,2.1A,0,false,0,10297,0.793333333
2017 Q1,2017,1,NATURGY,IBERDROLA,2.1DHA,1,false,0,4861,0.793333333
2017 Q1,2017,1,REPSOL,ENDESA,2.0A,0,false,0,23078,0.977564
2017 Q1,2017,1,REPSOL,ENDESA,2.0NA-DHA,1,false,0,3825,0.977564
2017 Q1,2017,1,REPSOL,ENDESA,2.1A,0,false,0,883,0.977564
2017 Q1,2017,1,REPSOL,ENDESA,2.1DHA,1,false,0,224,0.977564
2017 Q1,2017,1,REPSOL,EDP,2.0A,0,false,0,58145,0.977564
2017 Q1,2017,1,REPSOL,EDP,2.0NA-DHA,1,false,0,4329,0.977564
2017 Q1,2017,1,REPSOL,EDP,2.1A,0,false,0,657,0.977564
2017 Q1,2017,1,REPSOL,EDP,2.1DHA,1,false,0,362,0.977564
2017 Q1,2017,1,REPSOL,OTHERS,2.0A,0,false,0,17595,0.977564
2017 Q1,2017,1,REPSOL,OTHERS,2.0NA-DHA,1,false,0,7654,0.977564
2017 Q1,2017,1,REPSOL,OTHERS,2.1A,0,false,0,1771,0.977564
2017 Q1,2017,1,REPSOL,OTHERS,2.1DHA,1,false,0,1261,0.977564
2017 Q1,2017,1,REPSOL,NATURGY,2.0A,0,false,0,32596,0.977564
2017 Q1,2017,1,REPSOL,NATURGY,2.0NA-DHA,1,false,0,4328,0.977564
2017 Q1,2017,1,REPSOL,NATURGY,2.1A,0,false,0,1286,0.977564
2017 Q1,2017,1,REPSOL,NATURGY,2.1DHA,1,false,0,635,0.977564
2017 Q1,2017,1,REPSOL,REPSOL,2.0A,0,false,1,121168,0.977564
2017 Q1,2017,1,REPSOL,REPSOL,2.0NA-DHA,1,false,1,71489,0.977564
2017 Q1,2017,1,REPSOL,REPSOL,2.1A,0,false,1,3938,0.977564
2017 Q1,2017,1,REPSOL,REPSOL,2.1DHA,1,false,1,1924,0.977564
2017 Q1,2017,1,REPSOL,REPSOL,2.0A,0,true,1,204479,0.977564
2017 Q1,2017,1,REPSOL,REPSOL,2.0NA-DHA,1,true,1,16061,0.977564
2017 Q1,2017,1,REPSOL,REPSOL,2.1A,0,true,1,394,0.977564
2017 Q1,2017,1,REPSOL,REPSOL,2.1DHA,1,true,1,81,0.977564
2017 Q1,2017,1,REPSOL,IBERDROLA,2.0A,0,false,0,36159,0.977564
2017 Q1,2017,1,REPSOL,IBERDROLA,2.0NA-DHA,1,false,0,8745,0.977564
2017 Q1,2017,1,REPSOL,IBERDROLA,2.1A,0,false,0,1783,0.977564
2017 Q1,2017,1,REPSOL,IBERDROLA,2.1DHA,1,false,0,912,0.977564
2017 Q1,2017,1,EDP,OTHERS,2.1DHA,1,false,0,463,0.743333333
2017 Q1,2017,1,EDP,ENDESA,2.0A,0,false,0,6544,0.743333333
2017 Q1,2017,1,EDP,ENDESA,2.0NA-DHA,1,false,0,876,0.743333333
2017 Q1,2017,1,EDP,ENDESA,2.1A,0,false,0,518,0.743333333
2017 Q1,2017,1,EDP,ENDESA,2.1DHA,1,false,0,72,0.743333333
2017 Q1,2017,1,EDP,EDP,2.0A,0,false,1,345322,0.743333333
2017 Q1,2017,1,EDP,EDP,2.0NA-DHA,1,false,1,19555,0.743333333
2017 Q1,2017,1,EDP,EDP,2.1A,0,false,1,12001,0.743333333
2017 Q1,2017,1,EDP,EDP,2.1DHA,1,false,1,1738,0.743333333
2017 Q1,2017,1,EDP,OTHERS,2.0A,0,false,0,4823,0.743333333
2017 Q1,2017,1,EDP,OTHERS,2.1A,0,false,0,1663,0.743333333
2017 Q1,2017,1,EDP,OTHERS,2.0NA-DHA,1,false,0,1242,0.743333333
2017 Q1,2017,1,EDP,NATURGY,2.0A,0,false,0,22135,0.743333333
